idodkq,idodkcol,codigo,quadrat,nombreespecie,nombregenero,nombresubfamilia,nombreestatusbiogeo,codigocoleccion,en,numero,nombres_apellidos,parque,estratoestadistico,temporada,fecha,temperatura,humedad,vel_viento,observaciones,temperaturasuelo,phsuelo,ramas,profundidadhojarasca
uuid:e05a4d9f-5c99-4848-b543-feeddbbe5c42,uuid:62d49420-c6b5-47bd-ba29-a3c5aaec4125,T16b,Q03,Cyphomyrmex rimosus,Cyphomyrmex,Myrmicinae,nativa,C,vial,1,América Sánchez R.,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",29,6.9,t,5.9
uuid:e05a4d9f-5c99-4848-b543-feeddbbe5c42,uuid:7d6eec9c-f262-40af-9aae-580d4034ca81,T16b,Q03,Strumigenys emmae,Strumigenys,Myrmicinae,cosmopolita,D,vial,1,América Sánchez R.,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",29,6.9,t,5.9
uuid:e05a4d9f-5c99-4848-b543-feeddbbe5c42,uuid:63f27e9a-dd74-4218-96ea-d2783758e8a6,T16b,Q03,Strumigenys eggersi,Strumigenys,Myrmicinae,nativa,E,vial,6,América Sánchez R.,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",29,6.9,t,5.9
uuid:e05a4d9f-5c99-4848-b543-feeddbbe5c42,uuid:d4a6e2ff-95bd-4ace-83f3-cbc0d01a4d27,T16b,Q03,Odontomachus bauri,Odontomachus,Ponerinae,nativa,F,vial,3,América Sánchez R.,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",29,6.9,t,5.9
uuid:e05a4d9f-5c99-4848-b543-feeddbbe5c42,uuid:2c24c11f-e199-4a09-80ba-a3d1b40f8c64,T16b,Q03,Anochetus mayri,Anochetus,Ponerinae,nativa,G,vial,45,América Sánchez R.,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",29,6.9,t,5.9
uuid:e05a4d9f-5c99-4848-b543-feeddbbe5c42,uuid:574bc7f9-7853-4dd9-8e72-c7b337f1db47,T16b,Q03,Pheidole moerens,Pheidole,Myrmicinae,nativa,H,vial,98,América Sánchez R.,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",29,6.9,t,5.9
uuid:e05a4d9f-5c99-4848-b543-feeddbbe5c42,uuid:28a3686c-4474-433f-a938-b37b421024d4,T16b,Q03,Solenopsis pollux,Solenopsis,Myrmicinae,nativa,I,vial,21,América Sánchez R.,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",29,6.9,t,5.9
uuid:e05a4d9f-5c99-4848-b543-feeddbbe5c42,uuid:c498964b-39fc-4c36-a1e2-9e355f13d2ff,T16b,Q03,Brachymyrmex heeri,Brachymyrmex,Formicinae,nativa,J,vial,20,América Sánchez R.,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",29,6.9,t,5.9
uuid:e05a4d9f-5c99-4848-b543-feeddbbe5c42,uuid:07390297-708e-467d-b642-3c00cd02ece9,T16b,Q03,reina(s),,,,K,vial,7,América Sánchez R.,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",29,6.9,t,5.9
uuid:5a086b30-47dc-46a8-ac98-440d42357aab,uuid:e0a7e1f9-828b-4312-a247-0977df6eef0b,T16b,Q04,Pheidole harlequina,Pheidole,Myrmicinae,Antillas Mayores,A,vial,3,Katherin Manzueta,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",29,6.8,t,6.9
uuid:5a086b30-47dc-46a8-ac98-440d42357aab,uuid:227db742-5235-470a-90f3-fe47cdf0ec7d,T16b,Q04,Cyphomyrmex rimosus,Cyphomyrmex,Myrmicinae,nativa,B,vial,2,Katherin Manzueta,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",29,6.8,t,6.9
uuid:5a086b30-47dc-46a8-ac98-440d42357aab,uuid:ea33bfcc-1c68-491b-a224-27843d672c82,T16b,Q04,Solenopsis terricola,Solenopsis,Myrmicinae,nativa,C,vial,2,Katherin Manzueta,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",29,6.8,t,6.9
uuid:5a086b30-47dc-46a8-ac98-440d42357aab,uuid:f013b508-c879-44c6-a733-debf3a1c805d,T16b,Q04,Pheidole moerens,Pheidole,Myrmicinae,nativa,D,vial,4,Katherin Manzueta,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",29,6.8,t,6.9
uuid:5a086b30-47dc-46a8-ac98-440d42357aab,uuid:bebc53e6-54cb-4e2a-a27b-61d24ef39580,T16b,Q04,Odontomachus bauri,Odontomachus,Ponerinae,nativa,E,vial,1,Katherin Manzueta,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",29,6.8,t,6.9
uuid:5a086b30-47dc-46a8-ac98-440d42357aab,uuid:91fbb3c7-b9df-44ef-ba8a-00ddb53851ab,T16b,Q04,reina(s),,,,F,vial,5,Katherin Manzueta,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",29,6.8,t,6.9
uuid:5a086b30-47dc-46a8-ac98-440d42357aab,uuid:bf3d277e-b71f-4a58-b04b-a7394dfa56e6,T16b,Q04,Anochetus mayri,Anochetus,Ponerinae,nativa,G,vial,21,Katherin Manzueta,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",29,6.8,t,6.9
uuid:5a086b30-47dc-46a8-ac98-440d42357aab,uuid:0b2115af-093d-45ee-b6f4-ef76c9910d5d,T16b,Q04,Solenopsis pollux,Solenopsis,Myrmicinae,nativa,H,vial,116,Katherin Manzueta,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",29,6.8,t,6.9
uuid:3fc1a134-0cb6-4f04-a463-d4858c039f5d,uuid:bfd53038-83b4-45d4-a833-17bba1368190,T16b,Q05,Anochetus mayri,Anochetus,Ponerinae,nativa,A,vial,2,Katherin Manzueta,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",28.8,7,t,4.3
uuid:3fc1a134-0cb6-4f04-a463-d4858c039f5d,uuid:9204dcbb-1b2c-40cf-b502-7d76328e8d1c,T16b,Q05,reina(s),,,,B,vial,7,Katherin Manzueta,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",28.8,7,t,4.3
uuid:3fc1a134-0cb6-4f04-a463-d4858c039f5d,uuid:b06b9725-2a6c-429a-a602-685b4e6bb7e8,T16b,Q05,Pheidole moerens,Pheidole,Myrmicinae,nativa,C,vial,5,Katherin Manzueta,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",28.8,7,t,4.3
uuid:3fc1a134-0cb6-4f04-a463-d4858c039f5d,uuid:186cd76b-ed64-48f2-b279-42743be546f7,T16b,Q05,Pheidole moerens,Pheidole,Myrmicinae,nativa,D,vial,47,Katherin Manzueta,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",28.8,7,t,4.3
uuid:3fc1a134-0cb6-4f04-a463-d4858c039f5d,uuid:c1957a0e-4cb0-4c70-9228-1dfeb3776dd1,T16b,Q05,Cyphomyrmex rimosus,Cyphomyrmex,Myrmicinae,nativa,E,vial,6,Katherin Manzueta,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",28.8,7,t,4.3
uuid:3fc1a134-0cb6-4f04-a463-d4858c039f5d,uuid:c58a8b32-987c-4fd0-96fe-e4b288c7126f,T16b,Q05,Pheidole harlequina,Pheidole,Myrmicinae,Antillas Mayores,F,vial,3,Katherin Manzueta,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",28.8,7,t,4.3
uuid:3fc1a134-0cb6-4f04-a463-d4858c039f5d,uuid:e1d6e094-fae3-47af-b37b-c47ba30c36ea,T16b,Q05,Solenopsis pollux,Solenopsis,Myrmicinae,nativa,H,vial,23,Katherin Manzueta,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",28.8,7,t,4.3
uuid:3fc1a134-0cb6-4f04-a463-d4858c039f5d,uuid:86168c1c-65f5-40d2-a89c-2f5298014c65,T16b,Q05,Strumigenys eggersi,Strumigenys,Myrmicinae,nativa,I,vial,21,Katherin Manzueta,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",28.8,7,t,4.3
uuid:6192b41d-fb06-4060-8daa-88a437a74edf,uuid:16b0f028-d89c-4d6d-a5ed-c0b380262e73,T16b,Q06,Monomorium floricola,Monomorium,Myrmicinae,cosmopolita,A,vial,1,Katherin Manzueta,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",29.4,6.9,t,3.8
uuid:6192b41d-fb06-4060-8daa-88a437a74edf,uuid:94a8f90f-73bb-42d8-87cc-65cf06cd89c9,T16b,Q06,Odontomachus bauri,Odontomachus,Ponerinae,nativa,B,vial,1,Katherin Manzueta,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",29.4,6.9,t,3.8
uuid:6192b41d-fb06-4060-8daa-88a437a74edf,uuid:eca6e339-1293-4e7d-b8f9-edb8de7edda5,T16b,Q06,Pheidole moerens,Pheidole,Myrmicinae,nativa,C,vial,4,Katherin Manzueta,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",29.4,6.9,t,3.8
uuid:6192b41d-fb06-4060-8daa-88a437a74edf,uuid:64d21f5f-6447-4520-8ceb-12b161f5eb91,T16b,Q06,Strumigenys eggersi,Strumigenys,Myrmicinae,nativa,D,vial,9,Katherin Manzueta,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",29.4,6.9,t,3.8
uuid:6192b41d-fb06-4060-8daa-88a437a74edf,uuid:0253f776-6701-4b03-976e-d41435c5e4c2,T16b,Q06,Solenopsis pollux,Solenopsis,Myrmicinae,nativa,E,vial,21,Katherin Manzueta,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",29.4,6.9,t,3.8
uuid:6192b41d-fb06-4060-8daa-88a437a74edf,uuid:b9b4de73-6848-4ac7-bb3b-b6e677342269,T16b,Q06,Tapinoma melanocephalum,Tapinoma,Dolichoderinae,cosmopolita,F,vial,61,Katherin Manzueta,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",29.4,6.9,t,3.8
uuid:6192b41d-fb06-4060-8daa-88a437a74edf,uuid:42cb6c83-5094-4a8d-988f-a35e7c8aaf70,T16b,Q06,Camponotus ustus,Camponotus,Formicinae,nativa,G,vial,39,Katherin Manzueta,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",29.4,6.9,t,3.8
uuid:6192b41d-fb06-4060-8daa-88a437a74edf,uuid:6dde729f-d341-42fd-b385-41f1923d5dc4,T16b,Q06,reina(s),,,,H,vial,9,Katherin Manzueta,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",29.4,6.9,t,3.8
uuid:5e29d31f-7f89-4bf2-a2bf-8bef2b0bca2b,uuid:3012e0cb-e606-46f7-b550-17ea4f971c6a,T16b,Q07,Camponotus ustus,Camponotus,Formicinae,nativa,A,vial,15,América Sánchez R.,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",30,6.9,f,4.5
uuid:5e29d31f-7f89-4bf2-a2bf-8bef2b0bca2b,uuid:92fcd214-30d1-4192-8ad3-1957c31ecfc9,T16b,Q07,Strumigenys eggersi,Strumigenys,Myrmicinae,nativa,B,vial,6,América Sánchez R.,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",30,6.9,f,4.5
uuid:5e29d31f-7f89-4bf2-a2bf-8bef2b0bca2b,uuid:2983ce51-5169-4b4d-a094-80975245c042,T16b,Q07,Anochetus mayri,Anochetus,Ponerinae,nativa,C,vial,6,América Sánchez R.,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",30,6.9,f,4.5
uuid:5e29d31f-7f89-4bf2-a2bf-8bef2b0bca2b,uuid:c959419f-4896-4027-8ccf-c7139c84bf47,T16b,Q07,Tapinoma melanocephalum,Tapinoma,Dolichoderinae,cosmopolita,D,vial,1,América Sánchez R.,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",30,6.9,f,4.5
uuid:5e29d31f-7f89-4bf2-a2bf-8bef2b0bca2b,uuid:405bf099-fd1c-4e8a-a351-00e04ab47875,T16b,Q07,Brachymyrmex heeri,Brachymyrmex,Formicinae,nativa,E,vial,5,América Sánchez R.,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",30,6.9,f,4.5
uuid:5e29d31f-7f89-4bf2-a2bf-8bef2b0bca2b,uuid:a44ce09d-f48b-4b3c-8deb-f7102dd839c2,T16b,Q07,Solenopsis pollux,Solenopsis,Myrmicinae,nativa,F,vial,92,América Sánchez R.,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",30,6.9,f,4.5
uuid:5e29d31f-7f89-4bf2-a2bf-8bef2b0bca2b,uuid:f4bbdc4e-d932-4aa7-9bdb-2d26bfa72aef,T16b,Q07,Pheidole harlequina,Pheidole,Myrmicinae,Antillas Mayores,G,vial,1,América Sánchez R.,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",30,6.9,f,4.5
uuid:5e29d31f-7f89-4bf2-a2bf-8bef2b0bca2b,uuid:3df44747-1586-4f05-9710-fd326c2b3cd7,T16b,Q07,reina(s),,,,H,vial,7,América Sánchez R.,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",30,6.9,f,4.5
uuid:58f22ab4-a7b3-420b-bce3-9b751f765435,uuid:92379827-f78d-43e0-9afc-18b4943f2be0,T16b,Q08,Anochetus mayri,Anochetus,Ponerinae,nativa,A,vial,1,Katherin Manzueta,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",29.8,6.8,t,3.1
uuid:58f22ab4-a7b3-420b-bce3-9b751f765435,uuid:c0c2aada-d265-42a5-99f9-39f063685c0f,T16b,Q08,Camponotus ustus,Camponotus,Formicinae,nativa,B,vial,6,Katherin Manzueta,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",29.8,6.8,t,3.1
uuid:089f2d0a-103a-4daa-b1a2-4c4312409c8e,uuid:aa4e8c61-007d-4deb-b29e-7a6df660bb3c,T16b,Q09,Odontomachus bauri,Odontomachus,Ponerinae,nativa,A,vial,1,Katherin Manzueta,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",29.6,6.7,f,4.4
uuid:089f2d0a-103a-4daa-b1a2-4c4312409c8e,uuid:3ce62e05-c942-4943-86e1-a2500ccf42fa,T16b,Q09,Cyphomyrmex rimosus,Cyphomyrmex,Myrmicinae,nativa,B,vial,1,Katherin Manzueta,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",29.6,6.7,f,4.4
uuid:089f2d0a-103a-4daa-b1a2-4c4312409c8e,uuid:60fd873d-60df-46dc-b68f-a94ff756f1d1,T16b,Q09,Anochetus mayri,Anochetus,Ponerinae,nativa,C,vial,2,Katherin Manzueta,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",29.6,6.7,f,4.4
uuid:089f2d0a-103a-4daa-b1a2-4c4312409c8e,uuid:fd32316a-feab-4ae8-b475-4748c7d52bdd,T16b,Q09,Solenopsis terricola,Solenopsis,Myrmicinae,nativa,D,vial,2,Katherin Manzueta,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",29.6,6.7,f,4.4
uuid:07d1dfd7-e051-4173-bfd1-288f0310c4df,uuid:54d0b7cd-9d1d-498f-9dda-aefab8c62edd,T16b,Q10,Hypoponera opacior,Hypoponera,Ponerinae,nativa,A,vial,6,Katherin Manzueta,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",29,6.6,t,6.8
uuid:07d1dfd7-e051-4173-bfd1-288f0310c4df,uuid:bb18c3f7-1108-411e-a9a4-a4e5dca42380,T16b,Q10,Wasmannia auropunctata,Wasmannia,Myrmicinae,nativa,B,vial,1,Katherin Manzueta,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",29,6.6,t,6.8
uuid:07d1dfd7-e051-4173-bfd1-288f0310c4df,uuid:15cd66ac-1bf5-4176-a5c0-386bb89ff4b2,T16b,Q10,Pheidole moerens,Pheidole,Myrmicinae,nativa,C,vial,9,Katherin Manzueta,Jardín Botánico Nacional,terraza,seca,2017-03-30,29.6,59.6,2.2,"el suelo estaba seco, cubierto de guayiga, es un bosque joven. Planyas de guano, cocoloba, palma real, enredaderas, burcera cimaruba, yagrumo, mara, orquidea, castilla elastica, cristofilum",29,6.6,t,6.8
